id,src,dst,name,amount,step,cotype,alertid,issar
6113,169,990,normal,854.92,35,normal,0,False
6114,958,377,normal,277.38,35,normal,0,False
6115,998,292,normal,484.93,35,normal,0,False
6116,532,78,normal,118.09,35,normal,0,False
6117,711,901,normal,460.68,35,normal,0,False
6118,198,930,normal,107.75,35,normal,0,False
6119,655,328,normal,157.01,35,normal,0,False
6120,504,263,normal,434.41,35,normal,0,False
6121,685,129,normal,693.89,35,normal,0,False
6122,611,960,normal,666.72,35,normal,0,False
6123,669,787,normal,157.52,35,normal,0,False
6124,972,668,normal,204.36,35,normal,0,False
6125,972,86,normal,905.79,35,normal,0,False
6126,7,691,normal,380.12,35,normal,0,False
6127,740,571,normal,942.06,35,normal,0,False
6128,12,939,normal,614.05,35,normal,0,False
6129,59,268,normal,855.9,35,normal,0,False
6130,407,401,normal,809.4,35,normal,0,False
6131,948,364,normal,725.47,35,normal,0,False
6132,628,221,normal,612.33,35,normal,0,False
6133,479,28,normal,733.96,35,normal,0,False
6134,612,237,normal,821.31,35,normal,0,False
6135,969,313,normal,228.91,35,normal,0,False
6136,161,130,normal,850.3,35,normal,0,False
6137,595,254,normal,816.57,35,normal,0,False
6138,720,544,normal,569.01,35,normal,0,False
6139,757,921,normal,983.42,35,normal,0,False
6140,649,510,normal,296.95,35,normal,0,False
6141,735,497,normal,983.42,35,normal,0,False
6142,42,889,normal,554.92,35,normal,0,False
6143,884,659,normal,794.9,35,normal,0,False
6144,473,392,normal,864.17,35,normal,0,False
6145,477,480,normal,543.15,35,normal,0,False
6146,936,990,normal,729.99,35,normal,0,False
6147,995,334,normal,564.38,35,normal,0,False
6148,97,848,normal,644.99,35,normal,0,False
6149,976,392,normal,676.11,36,normal,0,False
6150,437,48,normal,228.19,36,normal,0,False
6151,800,464,normal,690.26,36,normal,0,False
6152,729,365,normal,783.56,36,normal,0,False
6153,166,915,normal,535.2,36,normal,0,False
6154,832,518,normal,432.17,36,normal,0,False
6155,557,210,normal,747.54,36,normal,0,False
6156,114,476,normal,841.96,36,normal,0,False
6157,888,397,normal,548.21,36,normal,0,False
6158,411,225,normal,601.57,36,normal,0,False
6159,450,474,normal,518.45,36,normal,0,False
6160,421,505,normal,748.02,36,normal,0,False
6161,653,872,normal,690.06,36,normal,0,False
6162,959,606,normal,502.85,36,normal,0,False
6163,959,685,normal,358.99,36,normal,0,False
6164,970,253,normal,345.91,36,normal,0,False
6165,634,316,normal,777.44,36,normal,0,False
6166,889,715,normal,969.61,36,normal,0,False
6167,433,442,normal,547.57,36,normal,0,False
6168,635,216,normal,611.27,36,normal,0,False
6169,948,62,normal,190.31,36,normal,0,False
6170,948,856,normal,155.0,36,normal,0,False
6171,68,228,normal,643.15,36,normal,0,False
6172,506,62,normal,129.69,36,normal,0,False
6173,920,367,normal,817.29,36,normal,0,False
6174,149,659,normal,232.28,36,normal,0,False
6175,77,799,normal,739.9,36,normal,0,False
6176,997,280,normal,992.11,36,normal,0,False
6177,975,721,normal,697.06,36,normal,0,False
6178,975,731,normal,651.19,36,normal,0,False
6179,928,251,normal,446.02,36,normal,0,False
6180,527,324,normal,588.91,36,normal,0,False
6181,170,967,normal,791.72,36,normal,0,False
6182,970,390,normal,510.83,36,normal,0,False
6183,134,336,normal,769.06,36,normal,0,False
6184,856,991,normal,491.72,36,normal,0,False
6185,799,985,normal,121.66,36,normal,0,False
6186,818,448,normal,264.33,36,normal,0,False
6187,586,163,normal,865.83,36,normal,0,False
6188,654,914,normal,971.2,36,normal,0,False
6189,704,158,normal,502.76,36,normal,0,False
6190,129,937,normal,679.17,36,normal,0,False
6191,943,984,normal,957.24,36,normal,0,False
6192,943,981,normal,139.33,36,normal,0,False
6193,459,295,normal,392.85,36,normal,0,False
6194,593,369,normal,288.02,36,normal,0,False
6195,991,859,normal,214.26,36,normal,0,False
6196,991,852,normal,530.34,36,normal,0,False
6197,991,272,normal,826.78,36,normal,0,False
6198,991,391,normal,386.37,36,normal,0,False
6199,912,177,normal,294.44,36,normal,0,False
6200,709,997,normal,945.41,36,normal,0,False
6201,750,213,normal,222.8,36,normal,0,False
6202,37,206,normal,912.47,36,normal,0,False
6203,546,80,normal,953.07,36,normal,0,False
6204,681,343,normal,948.09,36,normal,0,False
6205,981,834,normal,938.33,36,normal,0,False
6206,981,928,normal,726.98,36,normal,0,False
6207,981,414,normal,372.24,36,normal,0,False
6208,360,219,normal,512.37,36,normal,0,False
6209,90,402,normal,639.04,36,normal,0,False
6210,435,181,normal,173.71,36,normal,0,False
6211,896,987,normal,831.56,36,normal,0,False
6212,193,223,normal,895.93,36,normal,0,False
6213,940,249,normal,355.13,36,normal,0,False
6214,992,961,normal,101.75,36,normal,0,False
6215,992,997,normal,693.32,36,normal,0,False
6216,992,865,normal,169.08,36,normal,0,False
6217,992,465,normal,350.32,36,normal,0,False
6218,993,356,normal,258.55,36,normal,0,False
6219,964,307,normal,286.27,36,normal,0,False
6220,862,779,normal,390.56,36,normal,0,False
6221,489,204,normal,349.76,36,normal,0,False
6222,859,291,normal,646.3,36,normal,0,False
6223,667,248,normal,351.92,36,normal,0,False
6224,32,904,normal,408.55,36,normal,0,False
6225,493,264,normal,245.43,36,normal,0,False
6226,606,925,normal,480.97,36,normal,0,False
6227,644,914,normal,211.06,36,normal,0,False
6228,860,369,normal,233.75,36,normal,0,False
6229,457,39,normal,861.87,36,normal,0,False
6230,964,328,normal,369.53,36,normal,0,False
6231,948,296,normal,574.08,36,normal,0,False
6232,564,286,normal,944.37,36,normal,0,False
6233,953,353,normal,914.2,36,normal,0,False
6234,4,227,normal,866.59,36,normal,0,False
6235,828,918,normal,507.72,36,normal,0,False
6236,105,428,normal,580.4,36,normal,0,False
6237,971,285,normal,687.93,36,normal,0,False
6238,843,938,normal,178.46,36,normal,0,False
6239,17,704,normal,381.73,36,normal,0,False
6240,20,552,normal,514.1,36,normal,0,False
6241,775,695,normal,269.87,36,normal,0,False
6242,955,534,normal,159.71,36,normal,0,False
6243,955,577,normal,798.37,36,normal,0,False
6244,839,168,normal,787.78,36,normal,0,False
6245,431,470,normal,395.63,36,normal,0,False
6246,915,246,normal,167.16,36,normal,0,False
6247,43,805,normal,293.18,36,normal,0,False
6248,1,658,normal,366.81,36,normal,0,False
6249,929,361,normal,591.17,36,normal,0,False
6250,727,889,normal,485.57,36,normal,0,False
6251,812,393,normal,878.03,36,normal,0,False
6252,834,968,normal,749.21,36,normal,0,False
6253,770,868,normal,543.03,36,normal,0,False
6254,615,660,normal,440.84,36,normal,0,False
6255,962,344,normal,619.87,36,normal,0,False
6256,892,952,normal,534.01,36,normal,0,False
6257,427,389,normal,415.04,36,normal,0,False
6258,980,830,normal,716.48,36,normal,0,False
6259,980,991,normal,612.12,36,normal,0,False
6260,980,999,normal,477.32,36,normal,0,False
6261,939,286,normal,743.97,36,normal,0,False
6262,631,981,normal,350.28,36,normal,0,False
6263,449,94,normal,802.97,36,normal,0,False
6264,997,383,normal,962.99,36,normal,0,False
6265,962,996,normal,996.06,36,normal,0,False
6266,962,368,normal,728.34,36,normal,0,False
6267,781,900,normal,903.05,36,normal,0,False
6268,705,771,normal,659.33,36,normal,0,False
6269,927,317,normal,120.68,36,normal,0,False
6270,853,376,normal,739.3,36,normal,0,False
6271,66,220,normal,134.77,36,normal,0,False
6272,992,335,normal,203.48,36,normal,0,False
6273,716,271,normal,324.91,36,normal,0,False
6274,120,986,normal,513.07,36,normal,0,False
6275,879,314,normal,137.12,36,normal,0,False
6276,686,962,normal,544.62,36,normal,0,False
6277,871,931,normal,353.46,36,normal,0,False
6278,145,541,normal,653.74,36,normal,0,False
6279,789,359,normal,436.34,36,normal,0,False
6280,951,774,normal,738.25,36,normal,0,False
6281,951,748,normal,166.81,36,normal,0,False
6282,825,710,normal,662.73,36,normal,0,False
6283,194,991,normal,373.17,36,normal,0,False
6284,168,754,normal,712.91,36,normal,0,False
6285,999,295,normal,642.57,36,normal,0,False
6286,960,395,normal,871.11,36,normal,0,False
6287,960,462,normal,548.26,36,normal,0,False
6288,804,266,normal,380.87,36,normal,0,False
6289,651,796,normal,746.42,36,normal,0,False
6290,661,522,normal,881.98,36,normal,0,False
6291,994,241,normal,539.68,36,normal,0,False
6292,666,775,normal,643.84,36,normal,0,False
6293,834,336,normal,428.34,36,normal,0,False
6294,657,993,normal,628.45,36,normal,0,False
6295,31,880,normal,855.45,37,normal,0,False
6296,153,660,normal,534.95,37,normal,0,False
6297,997,254,normal,775.65,37,normal,0,False
6298,483,307,normal,535.33,37,normal,0,False
6299,571,147,normal,789.34,37,normal,0,False
6300,37,206,normal,549.67,37,normal,0,False
6301,824,947,normal,102.44,37,normal,0,False
6302,181,435,normal,714.06,37,normal,0,False
6303,840,516,normal,156.54,37,normal,0,False
6304,475,109,normal,528.38,37,normal,0,False
6305,51,852,normal,454.57,37,normal,0,False
6306,185,991,normal,316.28,37,normal,0,False
6307,607,678,normal,414.36,37,normal,0,False
6308,488,21,normal,628.41,37,normal,0,False
6309,838,917,normal,355.49,37,normal,0,False
6310,434,131,normal,861.71,37,normal,0,False
6311,179,568,normal,233.1,37,normal,0,False
6312,591,378,normal,637.3,37,normal,0,False
6313,597,607,normal,759.02,37,normal,0,False
6314,443,594,normal,468.15,37,normal,0,False
6315,540,462,normal,548.08,37,normal,0,False
6316,126,792,normal,112.31,37,normal,0,False
6317,906,351,normal,238.21,37,normal,0,False
6318,749,944,normal,120.87,37,normal,0,False
6319,645,306,normal,107.9,37,normal,0,False
6320,752,501,normal,691.61,37,normal,0,False
6321,55,525,normal,477.21,37,normal,0,False
6322,492,292,normal,785.93,37,normal,0,False
6323,420,734,normal,299.65,37,normal,0,False
6324,436,407,normal,175.82,37,normal,0,False
6325,987,920,normal,911.71,37,normal,0,False
6326,987,370,normal,866.45,37,normal,0,False
6327,987,776,normal,155.93,37,normal,0,False
6328,159,797,normal,292.48,37,normal,0,False
6329,464,175,normal,130.36,37,normal,0,False
6330,964,333,normal,312.82,37,normal,0,False
6331,550,151,normal,361.0,37,normal,0,False
6332,932,750,normal,567.04,37,normal,0,False
6333,124,996,normal,211.39,37,normal,0,False
6334,517,383,normal,274.25,37,normal,0,False
6335,996,279,normal,168.11,37,normal,0,False
6336,910,645,normal,376.2,37,normal,0,False
6337,576,7,normal,755.18,37,normal,0,False
6338,79,339,normal,858.55,37,normal,0,False
6339,515,208,normal,994.58,37,normal,0,False
6340,819,940,normal,463.38,37,normal,0,False
6341,106,243,normal,723.48,37,normal,0,False
6342,934,794,normal,530.43,37,normal,0,False
6343,932,281,normal,648.14,37,normal,0,False
6344,610,853,normal,268.38,37,normal,0,False
6345,803,221,normal,554.83,37,normal,0,False
6346,530,380,normal,668.28,37,normal,0,False
6347,913,766,normal,726.38,37,normal,0,False
6348,518,363,normal,280.23,37,normal,0,False
6349,616,786,normal,322.65,37,normal,0,False
6350,601,755,normal,140.66,37,normal,0,False
6351,988,305,normal,795.79,37,normal,0,False
6352,995,301,normal,944.0,37,normal,0,False
6353,679,364,normal,286.0,37,normal,0,False
6354,970,340,normal,634.91,37,normal,0,False
6355,970,961,normal,890.79,37,normal,0,False
6356,688,962,normal,978.57,37,normal,0,False
6357,998,321,normal,126.51,37,normal,0,False
6358,817,992,normal,786.85,37,normal,0,False
6359,931,277,normal,841.91,37,normal,0,False
6360,978,496,normal,622.53,37,normal,0,False
6361,978,951,normal,754.65,37,normal,0,False
6362,978,159,normal,959.53,37,normal,0,False
6363,949,387,normal,168.08,37,normal,0,False
6364,192,785,normal,415.43,37,normal,0,False
6365,456,22,normal,354.97,37,normal,0,False
6366,707,665,normal,969.02,37,normal,0,False
6367,921,381,normal,701.42,37,normal,0,False
6368,187,781,normal,314.58,37,normal,0,False
6369,882,975,normal,840.07,37,normal,0,False
6370,995,290,normal,558.41,37,normal,0,False
6371,930,997,normal,169.22,37,normal,0,False
6372,95,877,normal,259.96,37,normal,0,False
6373,596,435,normal,178.14,37,normal,0,False
6374,883,365,normal,809.5,37,normal,0,False
6375,695,949,normal,850.76,37,normal,0,False
6376,879,132,normal,955.62,37,normal,0,False
6377,86,789,normal,896.45,37,normal,0,False
6378,873,396,normal,376.33,37,normal,0,False
6379,663,169,normal,129.58,37,normal,0,False
6380,969,394,normal,116.18,37,normal,0,False
6381,112,18,normal,763.0,37,normal,0,False
6382,949,772,normal,746.58,37,normal,0,False
6383,949,730,normal,671.55,37,normal,0,False
6384,801,507,normal,681.22,37,normal,0,False
6385,484,367,normal,968.79,37,normal,0,False
6386,808,620,normal,119.4,37,normal,0,False
6387,54,743,normal,400.2,37,normal,0,False
6388,662,952,normal,702.63,37,normal,0,False
6389,672,593,normal,352.03,37,normal,0,False
6390,668,739,normal,874.67,37,normal,0,False
6391,403,65,normal,381.16,37,normal,0,False
6392,447,139,normal,102.84,37,normal,0,False
6393,460,102,normal,325.42,37,normal,0,False
6394,632,998,normal,956.99,37,normal,0,False
6395,139,615,normal,907.22,37,normal,0,False
6396,507,177,normal,349.61,37,normal,0,False
6397,744,978,normal,728.52,37,normal,0,False
6398,888,973,normal,796.69,37,normal,0,False
6399,728,947,normal,993.45,37,normal,0,False
6400,881,534,normal,958.91,37,normal,0,False
6401,712,138,normal,637.91,37,normal,0,False
6402,658,875,normal,445.6,37,normal,0,False
6403,877,178,normal,563.4,37,normal,0,False
6404,692,327,normal,265.99,37,normal,0,False
6405,545,176,normal,861.43,37,normal,0,False
6406,409,207,normal,769.8,37,normal,0,False
6407,53,945,normal,873.48,37,normal,0,False
6408,687,708,normal,999.69,37,normal,0,False
6409,742,70,normal,793.91,37,normal,0,False
6410,944,903,normal,143.16,37,normal,0,False
6411,944,593,normal,418.86,37,normal,0,False
6412,108,953,normal,543.51,37,normal,0,False
6413,485,22,normal,136.0,37,normal,0,False
6414,665,237,normal,563.95,37,normal,0,False
6415,983,310,normal,299.51,37,normal,0,False
6416,680,842,normal,340.58,37,normal,0,False
6417,809,336,normal,527.42,37,normal,0,False
6418,19,941,normal,189.5,37,normal,0,False
6419,992,367,normal,621.21,37,normal,0,False
6420,852,788,normal,316.37,37,normal,0,False
6421,925,929,normal,524.43,37,normal,0,False
6422,5,130,normal,220.98,37,normal,0,False
6423,58,855,normal,886.36,37,normal,0,False
6424,554,348,normal,848.17,37,normal,0,False
6425,904,935,normal,485.86,37,normal,0,False
6426,787,755,normal,822.21,37,normal,0,False
6427,137,246,normal,672.81,37,normal,0,False
6428,747,261,normal,192.99,37,normal,0,False
6429,777,775,normal,388.65,37,normal,0,False
6430,934,395,normal,543.49,37,normal,0,False
6431,574,260,normal,116.64,37,normal,0,False
6432,683,493,normal,996.77,38,normal,0,False
6433,2,802,normal,625.45,38,normal,0,False
6434,624,978,normal,233.36,38,normal,0,False
6435,957,332,normal,924.73,38,normal,0,False
6436,56,965,normal,950.53,38,normal,0,False
6437,938,366,normal,758.44,38,normal,0,False
6438,972,275,normal,704.39,38,normal,0,False
6439,886,787,normal,867.75,38,normal,0,False
6440,510,289,normal,492.13,38,normal,0,False
6441,976,883,normal,460.51,38,normal,0,False
6442,976,955,normal,620.56,38,normal,0,False
6443,559,442,normal,883.38,38,normal,0,False
6444,676,301,normal,889.78,38,normal,0,False
6445,293,240,normal,597.72,38,normal,0,False
6446,580,80,normal,551.46,38,normal,0,False
6447,584,430,normal,712.05,38,normal,0,False
6448,4,666,normal,655.91,38,normal,0,False
6449,438,81,normal,228.42,38,normal,0,False
6450,999,345,normal,921.16,38,normal,0,False
6451,193,210,normal,879.19,38,normal,0,False
6452,998,302,normal,122.09,38,normal,0,False
6453,977,371,normal,995.21,38,normal,0,False
6454,423,203,normal,657.56,38,normal,0,False
6455,965,293,normal,850.11,38,normal,0,False
6456,965,6,normal,630.79,38,normal,0,False
6457,27,930,normal,327.71,38,normal,0,False
6458,515,208,normal,995.34,38,normal,0,False
6459,925,268,normal,673.82,38,normal,0,False
6460,908,506,normal,941.27,38,normal,0,False
6461,414,557,normal,860.81,38,normal,0,False
6462,589,249,normal,317.63,38,normal,0,False
6463,519,151,normal,738.46,38,normal,0,False
6464,44,263,normal,496.14,38,normal,0,False
6465,15,561,normal,272.86,38,normal,0,False
6466,866,96,normal,658.34,38,normal,0,False
6467,176,545,normal,136.39,38,normal,0,False
6468,495,733,normal,846.76,38,normal,0,False
6469,186,533,normal,226.1,38,normal,0,False
6470,167,499,normal,323.13,38,normal,0,False
6471,806,915,normal,499.68,38,normal,0,False
6472,682,479,normal,357.85,38,normal,0,False
6473,995,240,normal,322.56,38,normal,0,False
6474,995,747,normal,505.59,38,normal,0,False
6475,995,290,normal,215.31,38,normal,0,False
6476,995,978,normal,514.52,38,normal,0,False
6477,402,90,normal,509.02,38,normal,0,False
6478,47,894,normal,461.9,38,normal,0,False
6479,476,114,normal,679.41,38,normal,0,False
6480,551,374,normal,310.48,38,normal,0,False
6481,947,808,normal,864.0,38,normal,0,False
6482,947,936,normal,197.52,38,normal,0,False
6483,938,773,normal,327.42,38,normal,0,False
6484,938,733,normal,551.46,38,normal,0,False
6485,36,980,normal,989.84,38,normal,0,False
6486,98,973,normal,366.31,38,normal,0,False
6487,432,377,normal,748.99,38,normal,0,False
6488,118,834,normal,528.14,38,normal,0,False
6489,562,208,normal,803.95,38,normal,0,False
6490,750,557,normal,546.45,38,normal,0,False
6491,835,971,normal,506.41,38,normal,0,False
6492,856,379,normal,278.86,38,normal,0,False
6493,982,375,normal,378.0,38,normal,0,False
6494,990,908,normal,898.87,38,normal,0,False
6495,990,559,normal,262.02,38,normal,0,False
6496,990,802,normal,124.56,38,normal,0,False
6497,990,676,normal,453.84,38,normal,0,False
6498,410,217,normal,505.13,38,normal,0,False
6499,573,57,normal,213.07,38,normal,0,False
6500,798,304,normal,733.53,38,normal,0,False
6501,505,27,normal,661.37,38,normal,0,False
6502,524,448,normal,405.19,38,normal,0,False
6503,802,896,normal,210.7,38,normal,0,False
6504,26,752,normal,500.14,38,normal,0,False
6505,854,338,normal,898.93,38,normal,0,False
6506,694,232,normal,800.21,38,normal,0,False
6507,455,269,normal,127.39,38,normal,0,False
6508,923,214,normal,421.2,38,normal,0,False
6509,978,348,normal,895.76,38,normal,0,False
6510,703,590,normal,183.01,38,normal,0,False
6511,954,144,normal,612.69,38,normal,0,False
6512,954,684,normal,946.4,38,normal,0,False
6513,620,913,normal,460.28,38,normal,0,False
6514,174,725,normal,1035.87,38,normal,0,False
6515,182,966,normal,801.22,38,normal,0,False
6516,710,800,normal,126.38,38,normal,0,False
6517,708,240,normal,266.94,38,normal,0,False
6518,123,399,normal,338.46,38,normal,0,False
6519,769,723,normal,169.59,38,normal,0,False
6520,966,243,normal,552.68,38,normal,0,False
6521,510,185,normal,444.6,38,normal,0,False
6522,609,121,normal,729.64,38,normal,0,False
6523,74,801,normal,351.71,38,normal,0,False
6524,614,980,normal,118.04,38,normal,0,False
6525,82,255,normal,123.56,38,normal,0,False
6526,184,954,normal,223.17,38,normal,0,False
6527,529,298,normal,423.18,38,normal,0,False
6528,861,917,normal,753.21,38,normal,0,False
6529,453,584,normal,885.88,38,normal,0,False
6530,739,837,normal,420.88,38,normal,0,False
6531,854,338,normal,984.98,38,normal,0,False
6532,627,883,normal,468.54,38,normal,0,False
6533,903,133,normal,155.93,38,normal,0,False
6534,987,270,normal,544.13,38,normal,0,False
6535,557,210,normal,705.3,38,normal,0,False
6536,933,217,normal,801.81,38,normal,0,False
6537,979,384,normal,444.75,38,normal,0,False
6538,556,168,normal,848.9,38,normal,0,False
6539,858,996,normal,504.29,38,normal,0,False
6540,915,956,normal,246.73,38,normal,0,False
6541,11,990,normal,454.21,38,normal,0,False
6542,195,330,normal,1061.71,38,normal,0,False
6543,494,484,normal,315.5,38,normal,0,False
6544,745,135,normal,754.32,38,normal,0,False
6545,927,993,normal,663.28,38,normal,0,False
6546,466,418,normal,740.0,38,normal,0,False
6547,831,262,normal,855.87,38,normal,0,False
6548,419,158,normal,614.08,38,normal,0,False
6549,372,231,normal,788.03,38,normal,0,False
6550,536,187,normal,623.36,38,normal,0,False
6551,140,960,normal,693.26,38,normal,0,False
6552,867,12,normal,813.1,38,normal,0,False
6553,85,979,normal,616.3,38,normal,0,False
6554,598,29,normal,669.43,38,normal,0,False
6555,142,271,normal,99.82,38,normal,0,False
6556,955,259,normal,605.62,38,normal,0,False
6557,441,313,normal,631.3,38,normal,0,False
6558,821,976,normal,943.26,38,normal,0,False
6559,63,934,normal,506.72,38,normal,0,False
6560,71,127,normal,744.12,38,normal,0,False
6561,899,966,normal,399.34,38,normal,0,False
6562,633,867,normal,421.38,38,normal,0,False
6563,468,136,normal,614.15,38,normal,0,False
6564,919,238,normal,134.96,38,normal,0,False
6565,472,447,normal,577.66,38,normal,0,False
6566,486,192,normal,789.74,38,normal,0,False
6567,849,587,normal,802.95,38,normal,0,False
6568,482,197,normal,581.62,38,normal,0,False
6569,998,255,normal,167.01,38,normal,0,False
6570,151,550,normal,142.15,38,normal,0,False
6571,958,382,normal,280.12,38,normal,0,False
6572,418,259,normal,953.58,38,normal,0,False
6573,650,996,normal,657.83,38,normal,0,False
6574,61,209,normal,370.25,38,normal,0,False
6575,979,274,normal,897.21,38,normal,0,False
6576,152,730,normal,497.29,38,normal,0,False
6577,439,224,normal,179.29,38,normal,0,False
6578,423,203,normal,707.12,38,normal,0,False
6579,138,233,normal,746.21,38,normal,0,False
6580,952,989,normal,557.89,38,normal,0,False
6581,952,992,normal,115.83,38,normal,0,False
6582,463,147,normal,458.67,38,normal,0,False
6583,836,800,normal,819.26,38,normal,0,False
6584,673,993,normal,444.53,38,normal,0,False
6585,897,250,normal,523.07,38,normal,0,False
6586,746,180,normal,641.68,38,normal,0,False
6587,870,634,normal,158.8,38,normal,0,False
6588,949,315,normal,313.42,38,normal,0,False
6589,914,204,normal,440.88,38,normal,0,False
6590,155,932,normal,759.45,38,normal,0,False
6591,490,161,normal,413.05,38,normal,0,False
6592,926,195,normal,810.87,38,normal,0,False
6593,99,802,normal,537.96,38,normal,0,False
6594,991,247,normal,165.13,38,normal,0,False
6595,953,299,normal,782.4,38,normal,0,False
6596,953,802,normal,188.89,38,normal,0,False
6597,189,266,normal,574.89,38,normal,0,False
6598,968,174,normal,324.7,38,normal,0,False
6599,968,178,normal,558.86,38,normal,0,False
6600,965,293,normal,439.53,38,normal,0,False
6601,941,983,normal,796.58,38,normal,0,False
6602,941,932,normal,416.3,38,normal,0,False
6603,656,852,normal,456.17,39,normal,0,False
6604,699,693,normal,270.75,39,normal,0,False
6605,675,752,normal,244.55,39,normal,0,False
6606,660,186,normal,628.78,39,normal,0,False
6607,425,230,normal,855.58,39,normal,0,False
6608,73,111,normal,581.3,39,normal,0,False
6609,947,265,normal,918.44,39,normal,0,False
6610,581,283,normal,676.38,39,normal,0,False
6611,558,460,normal,733.83,39,normal,0,False
6612,111,762,normal,695.78,39,normal,0,False
6613,451,32,normal,631.28,39,normal,0,False
6614,779,979,normal,783.38,39,normal,0,False
6615,81,214,normal,646.13,39,normal,0,False
6616,429,189,normal,776.33,39,normal,0,False
6617,569,107,normal,265.34,39,normal,0,False
6618,78,532,normal,482.29,39,normal,0,False
6619,538,319,normal,634.47,39,normal,0,False
6620,659,473,normal,207.46,39,normal,0,False
6621,810,948,normal,725.11,39,normal,0,False
6622,577,130,normal,752.43,39,normal,0,False
6623,847,933,normal,669.69,39,normal,0,False
6624,776,509,normal,668.56,39,normal,0,False
6625,737,749,normal,127.41,39,normal,0,False
6626,608,553,normal,196.75,39,normal,0,False
6627,826,525,normal,687.41,39,normal,0,False
6628,504,431,normal,154.24,39,normal,0,False
6629,894,354,normal,679.67,39,normal,0,False
6630,998,311,normal,839.17,39,normal,0,False
6631,928,752,normal,881.06,39,normal,0,False
6632,985,983,normal,835.17,39,normal,0,False
6633,985,745,normal,406.24,39,normal,0,False
6634,985,576,normal,823.76,39,normal,0,False
6635,646,984,normal,347.77,39,normal,0,False
6636,444,448,normal,439.1,39,normal,0,False
6637,996,303,normal,337.5,39,normal,0,False
6638,837,229,normal,653.41,39,normal,0,False
6639,917,388,normal,784.68,39,normal,0,False
6640,991,327,normal,414.15,39,normal,0,False
6641,691,258,normal,403.0,39,normal,0,False
6642,171,781,normal,434.96,39,normal,0,False
6643,935,993,normal,961.1,39,normal,0,False
6644,65,575,normal,991.87,39,normal,0,False
6645,122,335,normal,111.54,39,normal,0,False
6646,481,58,normal,454.07,39,normal,0,False
6647,424,24,normal,973.01,39,normal,0,False
6648,638,767,normal,876.99,39,normal,0,False
6649,0,806,normal,639.64,39,normal,0,False
6650,553,416,normal,457.04,39,normal,0,False
6651,822,66,normal,153.56,39,normal,0,False
6652,772,994,normal,732.21,39,normal,0,False
6653,158,413,normal,159.33,39,normal,0,False
6654,999,340,normal,332.39,39,normal,0,False
6655,959,252,normal,131.15,39,normal,0,False
6656,470,220,normal,550.9,39,normal,0,False
6657,497,179,normal,837.44,39,normal,0,False
6658,949,298,normal,134.57,39,normal,0,False
6659,795,200,normal,546.77,39,normal,0,False
6660,523,303,normal,291.23,39,normal,0,False
6661,719,295,normal,289.41,39,normal,0,False
6662,14,988,normal,261.21,39,normal,0,False
6663,135,932,normal,499.12,39,normal,0,False
6664,774,105,normal,417.5,39,normal,0,False
6665,623,937,normal,456.3,39,normal,0,False
6666,758,333,normal,177.6,39,normal,0,False
6667,942,892,normal,312.25,39,normal,0,False
6668,592,13,normal,484.24,39,normal,0,False
6669,698,979,normal,614.07,39,normal,0,False
6670,820,577,normal,592.66,39,normal,0,False
6671,173,865,normal,610.13,39,normal,0,False
6672,582,345,normal,458.4,39,normal,0,False
6673,997,256,normal,484.02,39,normal,0,False
6674,165,481,normal,368.76,39,normal,0,False
6675,846,623,normal,553.13,39,normal,0,False
6676,724,332,normal,292.59,39,normal,0,False
6677,977,978,normal,369.56,39,normal,0,False
6678,977,392,normal,899.33,39,normal,0,False
6679,921,792,normal,993.96,39,normal,0,False
6680,955,360,normal,692.17,39,normal,0,False
6681,446,187,normal,872.66,39,normal,0,False
6682,404,126,normal,326.57,39,normal,0,False
6683,979,785,normal,744.6,39,normal,0,False
6684,979,384,normal,700.87,39,normal,0,False
6685,979,905,normal,221.5,39,normal,0,False
6686,863,121,normal,679.27,39,normal,0,False
6687,513,398,normal,824.53,39,normal,0,False
6688,400,101,normal,136.98,39,normal,0,False
6689,525,55,normal,352.96,39,normal,0,False
6690,811,380,normal,550.92,39,normal,0,False
6691,792,999,normal,493.29,39,normal,0,False
6692,767,309,normal,646.59,39,normal,0,False
6693,905,998,normal,152.51,39,normal,0,False
6694,890,994,normal,365.7,39,normal,0,False
6695,730,34,normal,130.18,39,normal,0,False
6696,671,380,normal,141.03,39,normal,0,False
6697,61,821,normal,694.08,39,normal,0,False
6698,957,242,normal,706.12,39,normal,0,False
6699,193,205,normal,636.32,39,normal,0,False
6700,906,960,normal,497.52,39,normal,0,False
6701,850,649,normal,927.28,39,normal,0,False
6702,172,785,normal,376.49,39,normal,0,False
6703,406,21,normal,367.31,39,normal,0,False
6704,80,546,normal,436.16,39,normal,0,False
6705,25,862,normal,439.05,39,normal,0,False
6706,178,755,normal,549.12,39,normal,0,False
6707,635,459,normal,577.71,39,normal,0,False
6708,448,270,normal,135.49,39,normal,0,False
6709,988,573,normal,724.97,39,normal,0,False
6710,988,305,normal,564.4,39,normal,0,False
6711,988,977,normal,119.01,39,normal,0,False
6712,104,926,normal,138.69,39,normal,0,False
6713,452,55,normal,359.86,39,normal,0,False
6714,567,94,normal,252.98,39,normal,0,False
6715,994,632,normal,449.65,39,normal,0,False
6716,994,983,normal,174.53,39,normal,0,False
6717,994,650,normal,333.17,39,normal,0,False
6718,994,241,normal,961.59,39,normal,0,False
6719,60,387,normal,531.06,39,normal,0,False
